ratio_occupation,nb_transitions,duree_max_bloc_1_ms,duree_activation_estimee_ms,temps_repos_avant_ms,temps_repos_apres_ms,score,label,class_name
0.3125,2.0,625.0,625.0,677.5,697.5,18.421312996348828,2,swipe_lent
0.39125,2.0,782.5,782.5,705.0,512.5,15.52657772632352,0,tap
0.08625,2.0,172.5,172.5,860.0,967.5,11.492761398873885,0,tap
0.5025,2.0,1005.0,1005.0,340.0,655.0,16.65319488960422,1,swipe_rapide
0.30875,2.0,617.5,617.5,927.5,455.0,15.732199912099635,1,swipe_rapide
0.455,2.0,910.0,910.0,590.0,500.0,17.884842333415055,1,swipe_rapide
0.665,2.0,1330.0,1330.0,365.0,305.0,19.715549803572202,2,swipe_lent
0.5075,2.0,1015.0,1015.0,407.5,577.5,18.763867546825146,2,swipe_lent
0.7125,2.0,1425.0,1425.0,257.5,317.5,18.850614479162324,2,swipe_lent
0.46,2.0,920.0,920.0,490.0,590.0,17.965568387603717,1,swipe_rapide
0.53375,2.0,1067.5,1067.5,347.5,585.0,18.857482034227075,2,swipe_lent
0.41,4.0,670.0,670.0,322.5,855.0,19.315471132352844,2,swipe_lent
0.70375,2.0,1407.5,1407.5,272.5,320.0,20.369374455660306,2,swipe_lent
0.7,4.0,1005.0,1005.0,245.0,352.5,19.457630954821745,2,swipe_lent
0.30625,4.0,380.0,380.0,632.5,752.5,16.012987961058467,1,swipe_rapide
0.485,2.0,970.0,970.0,630.0,400.0,20.02311065960409,2,swipe_lent
0.3725,4.0,407.5,407.5,772.5,480.0,18.29887136884749,2,swipe_lent
0.12,2.0,240.0,240.0,937.5,822.5,13.48604225902759,0,tap
0.15375,2.0,307.5,307.5,1007.5,685.0,11.867959469010673,0,tap
0.7225,2.0,1445.0,1445.0,165.0,390.0,18.808380080718187,2,swipe_lent
0.29,2.0,580.0,580.0,645.0,775.0,15.288230515090683,0,tap
0.65,2.0,1300.0,1300.0,532.5,167.5,18.42023045381652,2,swipe_lent
0.69,2.0,1380.0,1380.0,215.0,405.0,21.99959871016366,2,swipe_lent
0.505,2.0,1010.0,1010.0,557.5,432.5,16.858416726534642,1,swipe_rapide
0.46,2.0,920.0,920.0,385.0,695.0,16.451515694181662,1,swipe_rapide
0.56625,4.0,860.0,860.0,375.0,490.0,19.616001991803873,2,swipe_lent
0.5775,2.0,1155.0,1155.0,557.5,287.5,19.77383630053236,2,swipe_lent
0.66,2.0,1320.0,1320.0,185.0,495.0,21.528964273461007,2,swipe_lent
0.23375,2.0,467.5,467.5,855.0,677.5,15.269551516634287,0,tap
0.46375,2.0,927.5,927.5,587.5,485.0,17.773201725022297,1,swipe_rapide
0.4525,4.0,585.0,585.0,572.5,520.0,17.123730299298376,1,swipe_rapide
0.45875,2.0,917.5,917.5,555.0,527.5,16.41384677931051,1,swipe_rapide
0.29375,2.0,587.5,587.5,802.5,610.0,15.877512418541928,1,swipe_rapide
0.03375,2.0,67.5,67.5,955.0,977.5,11.584928154988068,0,tap
0.44125,2.0,882.5,882.5,537.5,580.0,19.59987211900905,2,swipe_lent
0.61125,4.0,650.0,650.0,322.5,452.5,16.684451941022466,1,swipe_rapide
0.33125,2.0,662.5,662.5,900.0,437.5,16.031538412274248,1,swipe_rapide
0.49625,2.0,992.5,992.5,555.0,452.5,18.205173127698735,1,swipe_rapide
0.1575,2.0,315.0,315.0,715.0,970.0,14.954714790335226,0,tap
0.5075,2.0,1015.0,1015.0,602.5,382.5,17.001772936192783,1,swipe_rapide
0.08125,2.0,162.5,162.5,1007.5,830.0,10.208515920278463,0,tap
0.62,2.0,1240.0,1240.0,490.0,270.0,20.989709022339586,2,swipe_lent
0.6025,2.0,1205.0,1205.0,365.0,430.0,19.28025645573634,2,swipe_lent
0.15,4.0,217.5,217.5,987.5,710.0,15.296345589607157,0,tap
0.42,2.0,840.0,840.0,415.0,745.0,18.902225618973866,2,swipe_lent
0.4575,2.0,915.0,915.0,522.5,562.5,15.861854818878113,1,swipe_rapide
0.17125,2.0,342.5,342.5,885.0,772.5,13.348627396288936,0,tap
0.67625,2.0,1352.5,1352.5,355.0,292.5,17.61614534699043,1,swipe_rapide
0.2175,2.0,435.0,435.0,892.5,672.5,15.113456576975208,0,tap
0.085,2.0,170.0,170.0,962.5,867.5,11.232197554606152,0,tap
0.13875,2.0,277.5,277.5,825.0,897.5,16.10502403283021,1,swipe_rapide
0.085,2.0,170.0,170.0,740.0,1090.0,10.518292104593503,0,tap
0.41625,2.0,832.5,832.5,537.5,630.0,18.862994023700928,2,swipe_lent
0.38,2.0,760.0,760.0,857.5,382.5,16.809885371290484,1,swipe_rapide
0.3125,2.0,625.0,625.0,605.0,770.0,18.44410861895868,2,swipe_lent
0.74375,2.0,1487.5,1487.5,262.5,250.0,17.844059404684746,1,swipe_rapide
0.43875,4.0,687.5,687.5,612.5,507.5,18.218828252352417,1,swipe_rapide
0.4525,2.0,905.0,905.0,557.5,537.5,18.230311371657162,1,swipe_rapide
0.46875,2.0,937.5,937.5,422.5,640.0,17.632308008276617,1,swipe_rapide
0.06625,2.0,132.5,132.5,1035.0,832.5,13.021111278300996,0,tap
0.515,2.0,1030.0,1030.0,422.5,547.5,20.38480364540353,2,swipe_lent
0.05375,2.0,107.5,107.5,950.0,942.5,10.839451077265467,0,tap
0.34375,4.0,685.0,685.0,587.5,507.5,18.932186116914178,2,swipe_lent
0.14375,2.0,287.5,287.5,992.5,720.0,14.046919099379464,0,tap
0.08625,2.0,172.5,172.5,827.5,1000.0,10.271570347739631,0,tap
0.50375,2.0,1007.5,1007.5,460.0,532.5,18.169742380867387,1,swipe_rapide
0.30875,2.0,617.5,617.5,455.0,927.5,16.866031957537313,1,swipe_rapide
0.41125,2.0,822.5,822.5,677.5,500.0,17.863180652798317,1,swipe_rapide
0.08,2.0,160.0,160.0,1095.0,745.0,11.143248856030525,0,tap
0.59,2.0,1180.0,1180.0,597.5,222.5,18.291128792274247,2,swipe_lent
0.20875,2.0,417.5,417.5,867.5,715.0,15.170127013388443,0,tap
0.4225,2.0,845.0,845.0,550.0,605.0,18.660811116077486,2,swipe_lent
0.45625,2.0,912.5,912.5,430.0,657.5,16.252002911244244,1,swipe_rapide
0.74375,2.0,1487.5,1487.5,437.5,75.0,16.638057080714937,1,swipe_rapide
0.1,2.0,200.0,200.0,1022.5,777.5,14.579105135825644,0,tap
0.6525,2.0,1305.0,1305.0,352.5,342.5,19.409922079656255,2,swipe_lent
0.075,2.0,150.0,150.0,987.5,862.5,12.779867518928423,0,tap
0.27,2.0,540.0,540.0,822.5,637.5,15.90264043960599,1,swipe_rapide
0.1125,2.0,225.0,225.0,870.0,905.0,12.891230486226668,0,tap
0.46,2.0,920.0,920.0,705.0,375.0,16.550572446305466,1,swipe_rapide
0.30875,4.0,615.0,615.0,567.5,755.0,20.202045025762285,2,swipe_lent
0.185,4.0,227.5,227.5,617.5,1010.0,13.638647615638087,0,tap
0.245,4.0,487.5,487.5,775.0,572.5,18.10382338962751,1,swipe_rapide
0.015,2.0,30.0,30.0,820.0,1150.0,8.203611480083294,0,tap
0.29875,2.0,597.5,597.5,805.0,597.5,14.895740328843344,0,tap
0.37125,2.0,742.5,742.5,665.0,592.5,15.507732516578505,0,tap
0.33125,2.0,662.5,662.5,695.0,642.5,15.277141402825903,0,tap
0.21,2.0,420.0,420.0,645.0,935.0,14.716091250453461,0,tap
0.48,2.0,960.0,960.0,517.5,522.5,16.02831204727317,1,swipe_rapide
0.1425,2.0,285.0,285.0,802.5,912.5,13.960598291335874,0,tap
0.5975,2.0,1195.0,1195.0,332.5,472.5,18.923159636342273,2,swipe_lent
0.40125,2.0,802.5,802.5,682.5,515.0,15.887942161281249,1,swipe_rapide
0.72375,2.0,1447.5,1447.5,307.5,245.0,19.593295636938283,2,swipe_lent
0.59625,2.0,1192.5,1192.5,375.0,432.5,18.180275233084213,1,swipe_rapide
0.47,2.0,940.0,940.0,385.0,675.0,17.668652406239143,1,swipe_rapide
0.16125,2.0,322.5,322.5,842.5,835.0,15.480328467795063,0,tap
0.21,2.0,420.0,420.0,830.0,750.0,15.423073849647839,0,tap
0.125,2.0,250.0,250.0,667.5,1082.5,11.35481721389323,0,tap
0.49375,2.0,987.5,987.5,560.0,452.5,18.189035871707254,1,swipe_rapide
0.305,4.0,607.5,607.5,647.5,467.5,17.211864219454515,1,swipe_rapide
0.24625,2.0,492.5,492.5,822.5,685.0,16.12839447293307,1,swipe_rapide
0.6325,2.0,1265.0,1265.0,125.0,610.0,18.212995816962135,1,swipe_rapide
0.48375,2.0,967.5,967.5,450.0,582.5,18.19813260199684,1,swipe_rapide
0.46625,2.0,932.5,932.5,407.5,660.0,18.27662985217301,2,swipe_lent
0.55625,4.0,932.5,932.5,395.0,490.0,22.200410270876155,2,swipe_lent
0.565,4.0,1127.5,1127.5,27.5,475.0,20.224283571198736,2,swipe_lent
0.7175,2.0,1435.0,1435.0,390.0,175.0,17.675251443632128,1,swipe_rapide
0.2725,2.0,545.0,545.0,760.0,695.0,16.885834688740346,1,swipe_rapide
0.1425,2.0,285.0,285.0,700.0,1015.0,14.56999651566674,0,tap
0.21,2.0,420.0,420.0,772.5,807.5,15.997888712758613,1,swipe_rapide
0.2325,2.0,465.0,465.0,807.5,727.5,13.764346451729669,0,tap
0.16625,2.0,332.5,332.5,695.0,972.5,14.493099931806919,0,tap
0.48875,2.0,977.5,977.5,647.5,375.0,18.31141126498324,2,swipe_lent
0.6025,2.0,1205.0,1205.0,205.0,590.0,19.645733959408474,2,swipe_lent
0.4425,2.0,885.0,885.0,540.0,575.0,18.387262365539364,2,swipe_lent
0.10875,2.0,217.5,217.5,725.0,1057.5,12.830389892122747,0,tap
0.28875,2.0,577.5,577.5,710.0,712.5,16.674389956358773,1,swipe_rapide
0.70875,2.0,1417.5,1417.5,325.0,257.5,19.341525435310228,2,swipe_lent
0.6675,2.0,1335.0,1335.0,432.5,232.5,18.04358585328858,1,swipe_rapide
0.6475,2.0,1295.0,1295.0,332.5,372.5,19.67724457344628,2,swipe_lent
0.57,2.0,1140.0,1140.0,322.5,537.5,19.242990739432752,2,swipe_lent
0.58625,2.0,1172.5,1172.5,547.5,280.0,19.930061086194257,2,swipe_lent
0.73875,2.0,1477.5,1477.5,512.5,10.0,16.725641065630672,1,swipe_rapide
0.11125,2.0,222.5,222.5,862.5,915.0,12.27570577159981,0,tap
0.38625,2.0,772.5,772.5,642.5,585.0,17.634512430130055,1,swipe_rapide
0.44875,2.0,897.5,897.5,610.0,492.5,19.920831525385967,2,swipe_lent
0.52125,2.0,1042.5,1042.5,545.0,412.5,19.774408876753455,2,swipe_lent
0.1325,2.0,265.0,265.0,992.5,742.5,13.42367775425827,0,tap
0.54875,2.0,1097.5,1097.5,700.0,202.5,18.16696355176121,1,swipe_rapide
0.6025,2.0,1205.0,1205.0,300.0,495.0,18.976654279469596,2,swipe_lent
0.4675,2.0,935.0,935.0,485.0,580.0,18.54740189130041,2,swipe_lent
0.42125,4.0,477.5,477.5,365.0,790.0,17.64577153902074,1,swipe_rapide
0.0225,2.0,45.0,45.0,975.0,980.0,12.243874453410676,0,tap
0.57125,2.0,1142.5,1142.5,532.5,325.0,18.52329920936685,2,swipe_lent
0.10625,2.0,212.5,212.5,820.0,967.5,12.651797414852595,0,tap
0.17625,4.0,350.0,350.0,677.5,935.0,16.8825446468205,1,swipe_rapide
0.46875,4.0,882.5,882.5,407.5,652.5,22.346414300905675,2,swipe_lent
0.65875,4.0,1315.0,1315.0,282.5,297.5,25.188407512641724,2,swipe_lent
0.4275,2.0,855.0,855.0,560.0,585.0,16.934977019247103,1,swipe_rapide
0.60625,2.0,1212.5,1212.5,237.5,550.0,20.008784482405336,2,swipe_lent
0.07125,2.0,142.5,142.5,850.0,1007.5,12.754659932983838,0,tap
0.535,2.0,1070.0,1070.0,540.0,390.0,17.768392094624367,1,swipe_rapide
0.1225,4.0,182.5,182.5,847.5,905.0,14.409861309925851,0,tap
0.06125,2.0,122.5,122.5,947.5,930.0,12.026311118563868,0,tap
0.235,2.0,470.0,470.0,635.0,895.0,15.409361605435071,0,tap
0.14625,2.0,292.5,292.5,767.5,940.0,13.513059312870444,0,tap
0.55875,2.0,1117.5,1117.5,650.0,232.5,18.93917094922092,2,swipe_lent
0.735,2.0,1470.0,1470.0,115.0,415.0,20.496609083563076,2,swipe_lent
0.44625,2.0,892.5,892.5,487.5,620.0,20.359138549029193,2,swipe_lent
0.05625,2.0,112.5,112.5,1117.5,770.0,11.808183755554765,0,tap
0.35375,2.0,707.5,707.5,660.0,632.5,17.493007811484212,1,swipe_rapide
0.53375,2.0,1067.5,1067.5,627.5,305.0,18.9523350290898,2,swipe_lent
0.6825,4.0,1235.0,1235.0,532.5,100.0,24.863079914797872,2,swipe_lent
0.46375,2.0,927.5,927.5,362.5,710.0,18.734399227811288,2,swipe_lent
0.7175,2.0,1435.0,1435.0,285.0,280.0,20.425196680198898,2,swipe_lent
0.2075,2.0,415.0,415.0,607.5,977.5,16.49859810877116,1,swipe_rapide
0.215,2.0,430.0,430.0,870.0,700.0,13.760119600463563,0,tap
0.06375,4.0,125.0,125.0,1015.0,812.5,12.321247357629408,0,tap
0.1175,2.0,235.0,235.0,915.0,850.0,13.096135170851918,0,tap
0.67625,2.0,1352.5,1352.5,142.5,505.0,19.63215843262947,2,swipe_lent
0.42625,2.0,852.5,852.5,820.0,327.5,17.967989006366043,1,swipe_rapide
0.20625,2.0,412.5,412.5,722.5,865.0,14.45072039274926,0,tap
0.49625,2.0,992.5,992.5,400.0,607.5,17.63561613016865,1,swipe_rapide
0.72875,4.0,1395.0,1395.0,342.5,197.5,24.481222952436745,2,swipe_lent
0.54375,2.0,1087.5,1087.5,547.5,365.0,18.18379133575003,1,swipe_rapide
0.41625,2.0,832.5,832.5,795.0,372.5,17.19475126822194,1,swipe_rapide
0.41375,2.0,827.5,827.5,652.5,520.0,16.22695805572669,1,swipe_rapide
0.1825,4.0,362.5,362.5,472.5,702.5,16.053825457687104,1,swipe_rapide
0.64,2.0,1280.0,1280.0,417.5,302.5,17.75880592506825,1,swipe_rapide
0.49375,2.0,987.5,987.5,640.0,372.5,17.091709792092868,1,swipe_rapide
0.6075,2.0,1215.0,1215.0,505.0,280.0,18.57612748371475,2,swipe_lent
0.1625,2.0,325.0,325.0,862.5,812.5,12.36393563639956,0,tap
0.57125,2.0,1142.5,1142.5,515.0,342.5,17.55963180900696,1,swipe_rapide
0.66125,2.0,1322.5,1322.5,517.5,160.0,18.719732969564372,2,swipe_lent
0.7375,4.0,1315.0,1315.0,470.0,52.5,24.547958920791714,2,swipe_lent
0.2675,2.0,535.0,535.0,700.0,765.0,16.922704492103424,1,swipe_rapide
0.2875,4.0,377.5,377.5,725.0,697.5,13.650838930173272,0,tap
0.72375,2.0,1447.5,1447.5,187.5,365.0,21.170645559536414,2,swipe_lent
0.5975,2.0,1195.0,1195.0,385.0,420.0,19.70794125589898,2,swipe_lent
0.30625,2.0,612.5,612.5,800.0,587.5,16.580187537114803,1,swipe_rapide
0.52625,2.0,1052.5,1052.5,607.5,340.0,17.290879221009632,1,swipe_rapide
0.68,4.0,1235.0,1235.0,122.5,515.0,24.204798991015387,2,swipe_lent
0.04,2.0,80.0,80.0,855.0,1065.0,10.66473620563728,0,tap
0.245,2.0,490.0,490.0,707.5,802.5,16.608917294259996,1,swipe_rapide
0.10125,2.0,202.5,202.5,1015.0,782.5,12.995066855312125,0,tap
0.37125,2.0,742.5,742.5,460.0,797.5,15.779429681336783,1,swipe_rapide
0.74875,4.0,1495.0,1495.0,342.5,152.5,24.84953763756088,2,swipe_lent
0.42625,2.0,852.5,852.5,520.0,627.5,17.21912462692988,1,swipe_rapide
0.07375,2.0,147.5,147.5,1077.5,775.0,12.081903794882772,0,tap
0.6175,2.0,1235.0,1235.0,335.0,430.0,19.944147740392907,2,swipe_lent
0.36125,2.0,722.5,722.5,740.0,537.5,16.850192276009764,1,swipe_rapide
0.37875,2.0,757.5,757.5,760.0,482.5,19.392846076391315,2,swipe_lent
0.53875,2.0,1077.5,1077.5,662.5,260.0,16.267038349713456,1,swipe_rapide
0.11875,2.0,237.5,237.5,852.5,910.0,13.292976188581779,0,tap
0.49375,2.0,987.5,987.5,580.0,432.5,18.638106887696985,2,swipe_lent
0.36,4.0,630.0,630.0,735.0,542.5,19.722318153399524,2,swipe_lent
0.09375,2.0,187.5,187.5,992.5,820.0,12.573525161856237,0,tap
0.13875,4.0,275.0,275.0,677.5,957.5,16.88738237123831,1,swipe_rapide
0.4875,2.0,975.0,975.0,562.5,462.5,19.872365950805364,2,swipe_lent
0.17125,2.0,342.5,342.5,752.5,905.0,14.678433261091927,0,tap
0.705,2.0,1410.0,1410.0,325.0,265.0,19.005235163451527,2,swipe_lent
0.50375,2.0,1007.5,1007.5,315.0,677.5,18.079635654035183,1,swipe_rapide
0.4275,2.0,855.0,855.0,477.5,667.5,18.024207965471742,1,swipe_rapide
0.65,2.0,1300.0,1300.0,395.0,305.0,18.659749319647652,2,swipe_lent
0.09625,2.0,192.5,192.5,1010.0,797.5,12.68133989989684,0,tap
0.69,2.0,1380.0,1380.0,150.0,470.0,21.94560027550355,2,swipe_lent
0.68375,4.0,1015.0,1015.0,302.5,327.5,21.746591850904153,2,swipe_lent
0.47125,2.0,942.5,942.5,507.5,550.0,17.53635662062492,1,swipe_rapide
0.48,4.0,867.5,867.5,582.5,455.0,19.559009907172385,2,swipe_lent
0.1925,2.0,385.0,385.0,680.0,935.0,12.746025968488354,0,tap
0.455,2.0,910.0,910.0,545.0,545.0,18.951984359480807,2,swipe_lent
0.05,2.0,100.0,100.0,962.5,937.5,11.588153635077823,0,tap
0.45,4.0,650.0,650.0,745.0,352.5,17.20479047494345,1,swipe_rapide
0.63125,2.0,1262.5,1262.5,327.5,410.0,19.347266852577746,2,swipe_lent
0.595,2.0,1190.0,1190.0,380.0,430.0,18.52391801247876,2,swipe_lent
0.17625,2.0,352.5,352.5,752.5,895.0,16.75571768871073,1,swipe_rapide
0.03875,2.0,77.5,77.5,1187.5,735.0,10.756696978967556,0,tap
0.03375,2.0,67.5,67.5,1137.5,795.0,10.654408020278803,0,tap
0.35625,2.0,712.5,712.5,587.5,700.0,17.70314582215265,1,swipe_rapide
0.14,2.0,280.0,280.0,1000.0,720.0,14.25389776971966,0,tap
0.485,2.0,970.0,970.0,667.5,362.5,19.17309560073107,2,swipe_lent
0.59375,2.0,1187.5,1187.5,602.5,210.0,18.233496716019488,1,swipe_rapide
0.3625,2.0,725.0,725.0,837.5,437.5,15.795684056952116,1,swipe_rapide
0.67,2.0,1340.0,1340.0,320.0,340.0,19.438113315015666,2,swipe_lent
0.6825,2.0,1365.0,1365.0,252.5,382.5,18.35233492844121,2,swipe_lent
0.3625,2.0,725.0,725.0,680.0,595.0,15.812108384796412,1,swipe_rapide
0.36375,2.0,727.5,727.5,650.0,622.5,16.85146779160028,1,swipe_rapide
0.05125,2.0,102.5,102.5,945.0,952.5,11.60321079030608,0,tap
0.355,2.0,710.0,710.0,705.0,585.0,16.999728745692096,1,swipe_rapide
0.0475,2.0,95.0,95.0,800.0,1105.0,12.624216114109657,0,tap
0.61625,2.0,1232.5,1232.5,287.5,480.0,20.255726529352664,2,swipe_lent
0.03625,2.0,72.5,72.5,1140.0,787.5,10.289647724184562,0,tap
0.69875,2.0,1397.5,1397.5,237.5,365.0,19.44428388684352,2,swipe_lent
0.66375,2.0,1327.5,1327.5,450.0,222.5,20.889896308771768,2,swipe_lent
0.2325,2.0,465.0,465.0,700.0,835.0,15.318240021591292,0,tap
0.64875,2.0,1297.5,1297.5,150.0,552.5,20.47401866731047,2,swipe_lent
0.045,2.0,90.0,90.0,1127.5,782.5,10.86761235010573,0,tap
0.60375,2.0,1207.5,1207.5,555.0,237.5,18.176631381652,1,swipe_rapide
0.41875,2.0,837.5,837.5,720.0,442.5,17.839946055560667,1,swipe_rapide
0.56625,2.0,1132.5,1132.5,367.5,500.0,18.199982698815084,1,swipe_rapide
0.66875,4.0,1335.0,1335.0,360.0,232.5,25.47747077260619,2,swipe_lent
0.46375,4.0,752.5,752.5,577.5,492.5,21.798468421393892,2,swipe_lent
0.405,2.0,810.0,810.0,550.0,640.0,17.58054174291094,1,swipe_rapide
0.525,4.0,552.5,552.5,495.0,452.5,18.458521568081267,2,swipe_lent
0.105,2.0,210.0,210.0,955.0,835.0,12.4947357671963,0,tap
0.495,2.0,990.0,990.0,547.5,462.5,17.332846019076115,1,swipe_rapide
0.51,2.0,1020.0,1020.0,480.0,500.0,19.226461801224275,2,swipe_lent
0.3425,2.0,685.0,685.0,650.0,665.0,16.126343086119828,1,swipe_rapide
0.68875,2.0,1377.5,1377.5,342.5,280.0,21.718811522836134,2,swipe_lent
0.2875,2.0,575.0,575.0,682.5,742.5,15.798212390801597,1,swipe_rapide
0.28875,4.0,572.5,572.5,635.0,785.0,16.945730527622295,1,swipe_rapide
0.575,2.0,1150.0,1150.0,595.0,255.0,18.41076701447213,2,swipe_lent
0.29375,2.0,587.5,587.5,600.0,812.5,16.095143393822955,1,swipe_rapide
0.4525,2.0,905.0,905.0,337.5,757.5,19.35587146787706,2,swipe_lent
0.6325,4.0,1195.0,1195.0,372.5,360.0,25.5508195441355,2,swipe_lent
0.11875,2.0,237.5,237.5,1010.0,752.5,12.566521586560757,0,tap
0.7225,4.0,862.5,862.5,372.5,180.0,19.072673612898964,2,swipe_lent
0.31875,4.0,347.5,347.5,702.5,657.5,15.254791985856404,0,tap
0.2275,2.0,455.0,455.0,992.5,552.5,14.757513163946387,0,tap
0.24625,2.0,492.5,492.5,832.5,675.0,16.540804050467976,1,swipe_rapide
0.73875,2.0,1477.5,1477.5,75.0,447.5,19.051007064525443,2,swipe_lent
0.29875,2.0,597.5,597.5,645.0,757.5,15.678167113602433,1,swipe_rapide
0.4225,2.0,845.0,845.0,515.0,640.0,17.517813251554216,1,swipe_rapide
0.33875,2.0,677.5,677.5,672.5,650.0,17.248489406116256,1,swipe_rapide
0.0575,2.0,115.0,115.0,962.5,922.5,10.714172983219242,0,tap
0.42625,4.0,850.0,850.0,510.0,517.5,19.76603595915417,2,swipe_lent
0.12625,2.0,252.5,252.5,1045.0,702.5,11.758290747968475,0,tap
0.555,2.0,1110.0,1110.0,437.5,452.5,20.37960374536461,2,swipe_lent
0.35375,2.0,707.5,707.5,810.0,482.5,17.087965433472128,1,swipe_rapide
0.5375,2.0,1075.0,1075.0,677.5,247.5,17.714110844210804,1,swipe_rapide
0.45375,4.0,747.5,747.5,515.0,575.0,20.22795938959026,2,swipe_lent
0.41875,2.0,837.5,837.5,407.5,755.0,19.09913171126942,2,swipe_lent
0.04,2.0,80.0,80.0,965.0,955.0,11.579772139231896,0,tap
0.08375,2.0,167.5,167.5,990.0,842.5,12.300572048730835,0,tap
0.37625,2.0,752.5,752.5,612.5,635.0,18.66109439937673,2,swipe_lent
0.46,2.0,920.0,920.0,695.0,385.0,16.401108881134498,1,swipe_rapide
0.6725,2.0,1345.0,1345.0,330.0,325.0,19.085354639734824,2,swipe_lent
0.45,2.0,900.0,900.0,642.5,457.5,18.027656128101775,1,swipe_rapide
0.05875,2.0,117.5,117.5,762.5,1120.0,11.93838568479689,0,tap
0.19,4.0,255.0,255.0,825.0,792.5,12.57897400893957,0,tap
0.69625,2.0,1392.5,1392.5,175.0,432.5,19.005823831174666,2,swipe_lent
0.54625,2.0,1092.5,1092.5,610.0,297.5,17.467207244472988,1,swipe_rapide
0.27875,2.0,557.5,557.5,867.5,575.0,15.137912054217534,0,tap
0.71875,2.0,1437.5,1437.5,5.0,557.5,20.226395605667697,2,swipe_lent
0.62375,2.0,1247.5,1247.5,455.0,297.5,19.450952068800856,2,swipe_lent
0.6275,2.0,1255.0,1255.0,540.0,205.0,19.3348894984936,2,swipe_lent
0.58,2.0,1160.0,1160.0,390.0,450.0,20.130782872837013,2,swipe_lent
0.465,4.0,867.5,867.5,422.5,645.0,19.300060804290204,2,swipe_lent
0.52,2.0,1040.0,1040.0,400.0,560.0,19.064559842312043,2,swipe_lent
0.48125,4.0,960.0,960.0,327.5,555.0,22.00585234564152,2,swipe_lent
0.39875,2.0,797.5,797.5,662.5,540.0,16.925093664999192,1,swipe_rapide
0.6,4.0,1197.5,1197.5,180.0,217.5,23.93667811828124,2,swipe_lent
0.505,2.0,1010.0,1010.0,312.5,677.5,17.759185094686167,1,swipe_rapide
0.22875,4.0,450.0,450.0,737.5,802.5,16.013361975018427,1,swipe_rapide
0.365,2.0,730.0,730.0,520.0,750.0,15.225220898022503,0,tap
0.4575,4.0,600.0,600.0,460.0,622.5,17.251365621969008,1,swipe_rapide
0.54375,2.0,1087.5,1087.5,570.0,342.5,17.070930361937886,1,swipe_rapide
0.4225,2.0,845.0,845.0,607.5,547.5,18.089369451737134,1,swipe_rapide
0.1875,2.0,375.0,375.0,815.0,810.0,14.080986158112227,0,tap
0.10375,2.0,207.5,207.5,950.0,842.5,12.810563481823943,0,tap
0.13125,2.0,262.5,262.5,885.0,852.5,14.4685352053058,0,tap
0.215,2.0,430.0,430.0,867.5,702.5,14.238216782485633,0,tap
0.59,2.0,1180.0,1180.0,442.5,377.5,18.56093998807742,2,swipe_lent
0.44375,2.0,887.5,887.5,592.5,520.0,17.672088385120297,1,swipe_rapide
0.0775,4.0,152.5,152.5,730.0,895.0,13.417762031467586,0,tap
0.635,2.0,1270.0,1270.0,230.0,500.0,18.234793417035494,1,swipe_rapide
0.33375,2.0,667.5,667.5,815.0,517.5,15.734382520241091,1,swipe_rapide
0.08125,2.0,162.5,162.5,972.5,865.0,10.61595996682403,0,tap
0.48,2.0,960.0,960.0,715.0,325.0,18.196651487276707,1,swipe_rapide
0.53875,2.0,1077.5,1077.5,377.5,545.0,19.348172192466063,2,swipe_lent
0.7125,4.0,1372.5,1372.5,400.0,172.5,25.99736799940343,2,swipe_lent
0.48875,2.0,977.5,977.5,422.5,600.0,18.192195685631372,1,swipe_rapide
0.3825,2.0,765.0,765.0,610.0,625.0,18.80605592176721,2,swipe_lent
0.28625,2.0,572.5,572.5,802.5,625.0,16.649623056605627,1,swipe_rapide
0.32125,2.0,642.5,642.5,670.0,687.5,16.033461504916733,1,swipe_rapide
0.49875,2.0,997.5,997.5,387.5,615.0,16.230506759861193,1,swipe_rapide
0.5125,4.0,750.0,750.0,572.5,400.0,20.83612525625863,2,swipe_lent
0.10875,4.0,215.0,215.0,440.0,960.0,12.74876393544255,0,tap
0.53875,2.0,1077.5,1077.5,267.5,655.0,17.60384479865831,1,swipe_rapide
0.285,2.0,570.0,570.0,700.0,730.0,15.527849989492378,0,tap
0.21125,2.0,422.5,422.5,1017.5,560.0,14.350791485741722,0,tap
0.2625,2.0,525.0,525.0,707.5,767.5,15.6030729975347,1,swipe_rapide
0.3775,2.0,755.0,755.0,587.5,657.5,17.18692173794215,1,swipe_rapide
0.0225,2.0,45.0,45.0,837.5,1117.5,11.959094643194668,0,tap
0.5125,2.0,1025.0,1025.0,357.5,617.5,20.299460944874784,2,swipe_lent
0.4,4.0,797.5,797.5,687.5,362.5,20.202906754978482,2,swipe_lent
0.6075,4.0,1142.5,1142.5,350.0,432.5,22.728578576361652,2,swipe_lent
0.26625,2.0,532.5,532.5,877.5,590.0,15.020923187331741,0,tap
0.435,2.0,870.0,870.0,537.5,592.5,16.471444731655904,1,swipe_rapide
0.66125,2.0,1322.5,1322.5,375.0,302.5,19.543309571575207,2,swipe_lent
0.46,2.0,920.0,920.0,562.5,517.5,16.709563103652016,1,swipe_rapide
0.67625,2.0,1352.5,1352.5,260.0,387.5,17.722093486683644,1,swipe_rapide
0.3625,2.0,725.0,725.0,465.0,810.0,16.15644427161091,1,swipe_rapide
